t,Bowker,Stuart,QS,mut_sum
0.7167699294758711,49.030648080866364,3.1121958524032127,-6.1631448966241615,4223.0
0.03968970199042443,4.213006306686164,2.3718180208165816,-1.0803306725685875,396.0
0.34407916432852736,52.440499073996605,5.855726409180907,-5.815326972657769,2687.0
0.8503172000475676,16.221667262632383,3.455802022841759,-3.261657593579971,4742.0
0.3513423555676011,56.3379617405689,2.324623781160132,-6.933295180956807,2612.0
0.010941594108267672,7.85129389129389,2.5029451183115397,-1.7376996462807694,109.0
0.5770019532261731,30.82451845652044,0.5144583180323656,-5.075421698416687,3764.0
0.7506241979841499,53.23880464862383,10.168785107830775,-6.0904182723415765,4427.0
0.8082230144916029,46.813211678024516,0.7915510786863922,-6.243955811084894,4689.0
0.07235778085611277,20.46543036678856,1.813337861861959,-3.8945408648924302,718.0
0.0250926244228189,14.405852835757958,2.416568910729056,-1.5598362929067344,294.0
0.26269169746680854,54.28177120732433,6.7072912076507905,-6.340301782101948,2098.0
0.08468350760923571,19.927499448572547,1.5613609891148357,-3.1791005840515596,836.0
0.6065353127689583,41.88638993950511,2.5788176712628896,-6.0929549375466046,3909.0
0.15031784702593465,29.643598293285674,0.49619165842189134,-4.745003903822598,1287.0
0.2676449885158645,50.518305735409996,2.437621401745066,-6.419680737108025,2184.0
0.2675641974928038,34.28625608925198,0.6065249489422277,-5.5332935650364545,2199.0
0.9204072873265204,29.03543968836552,0.8331975910571618,-4.792415013413569,4855.0
0.5938411311100111,20.31216343369952,0.11159334612887827,-4.20035763795282,3881.0
0.9879053010613846,15.778914452410604,0.5599428396181505,-3.6800145022773463,5005.0
0.678237452130086,44.53310440150544,0.4505541171867701,-6.342615089082346,4108.0
0.5608977459424709,33.41421564831899,0.8911912341959406,-4.962002889316965,3672.0
0.5614092820558237,37.33292366017068,5.200435683079812,-5.544962471516883,3709.0
0.9369528867203853,26.406979929342516,5.728716740272948,-4.18298623701158,4977.0
0.7860177298620349,40.593087429130804,5.2007890910498125,-5.621776218317148,4369.0
0.364562672691813,32.40958087367946,2.7542684711299437,-5.254381152248824,2753.0
0.47348491899335776,60.47706323220483,5.1018370837731535,-6.938625692762474,3319.0
0.10905498494572596,25.26024505351489,0.28280373718352964,-4.499592432904601,965.0
0.4385381647455927,30.2961519363438,2.6040028837707787,-5.160983563461379,3215.0
0.6578825014925237,41.63298383557114,6.825009083069481,-5.783692140337241,4204.0
0.34411967044110137,26.92589312476237,1.996048085890179,-4.7805449255352634,2549.0
0.1337393525736288,28.958611715410015,0.4031068871413518,-4.947270497333016,1201.0
0.5418817855271019,57.91148384480532,1.7323900383268596,-7.092808315309606,3766.0
0.6397826371441789,25.48018399744663,0.9126907679513262,-4.588901083427811,4010.0
0.2752383876036866,36.62324522525075,0.9096808691425751,-5.725839181482648,2262.0
0.6310170373388903,67.61130146291504,2.682114862916629,-7.769805325057395,4067.0
0.8749647238806414,19.81687859126632,2.4075843182205157,-4.1053231324936945,4769.0
0.6694902542075649,37.985487693317566,1.8283144711546742,-5.501904971169975,4196.0
0.9889546988596407,35.238673658835204,9.154281429293626,-4.5780743373165524,5044.0
0.6373034276558687,53.55059018697063,6.2229830611390575,-6.595912444316701,4059.0
0.6001293251775913,12.217936219836428,0.11714215402113218,-3.3907177121806478,3905.0
0.19135410811987674,26.527254090163346,1.03442872870658,-4.781939809849745,1606.0
0.4815850066756786,51.79205091401704,2.43331492357657,-6.5559901455596865,3323.0
0.5419887313270068,51.270901780204824,2.7676490059812204,-6.559458508251786,3612.0
0.333442395169805,33.09053698787054,1.874346183854167,-5.314448249184713,2589.0
0.8278953298369882,32.16164157282627,5.61099469265865,-5.09856962402877,4688.0
0.5854666516576731,25.437627230224685,0.09492210767934363,-4.9344147149423705,3926.0
0.6808334461592623,24.33676633476369,1.9397189389885776,-4.468398227834537,4188.0
0.7767784401467651,47.071068696343005,1.7997636103097492,-6.512085993450354,4519.0
0.5812119844815686,29.42288883458754,2.0820869647112876,-4.959777692884989,3821.0
0.511953582101324,48.93369005083662,4.505401554453219,-6.400025363554438,3577.0
